annual_fuel_cost
128.01398087954104
97.1717155297532
123.01330116731512
109.04122475570033
152.35864289156623
106.61036942675159
138.65972982456137
87.74746002621232
111.39985357737103
138.65972982456137
99.48189004457649
99.48189004457649
102.97856156351793
141.13579642857144
120.89643747609944
105.20605124792009
90.10943741588152
145.35364781609192
152.35864289156623
109.58203951473135
111.9094456637168
90.10943741588152
149.4448928571428
123.29891712707183
139.77309394572023
111.39985357737103
123.01330116731512
106.61036942675159
143.37604716553287
118.62821163227015
181.17145214899713
96.23871659056313
94.8318866855524
105.20605124792009
134.24381486199567
99.48189004457649
94.8318866855524
92.47418784530383
105.20605124792009
106.61036942675159
132.83990476190473
109.04122475570033
118.62821163227015
149.4448928571428
132.83990476190473
132.00174697286008
161.2980530612245
134.24381486199567
100.6828611464968
113.66946010186751
118.62821163227015
92.47418784530383
106.61036942675159
113.66946010186751
154.59373300733498
123.29891712707183
105.20605124792009
137.47702669404512
114.13147436823104
118.49789734513271
134.98248387096768
118.62821163227015
113.66946010186751
105.20605124792009
116.44353001841623
116.44353001841623
100.6828611464968
106.61036942675159
152.35864289156623
156.50702178217824
123.01330116731512
97.1717155297532
118.49789734513271
120.89643747609944
247.956222745098
137.47702669404512
137.47702669404512
106.61036942675159
120.8507436823104
123.01330116731512
111.9094456637168
170.79416326530608
97.1717155297532
194.55026707692312
99.48189004457649
199.46005299684543
90.10943741588152
139.77309394572023
109.04122475570033
113.66946010186751
107.34946825127336
111.39985357737103
107.34946825127336
92.47418784530383
92.47418784530383
96.23871659056313
107.34946825127336
120.89643747609944
101.90458447488584
114.13147436823104
118.62821163227015
161.2980530612245
101.90458447488584
111.39985357737103
194.55026707692312
123.01330116731512
100.6828611464968
114.96152145454543
127.47749354838712
118.62821163227015
109.58203951473135
120.8507436823104
199.25985714285713
132.83990476190473
85.83501538461536
154.59373300733498
163.38200723514208
105.20605124792009
105.20605124792009
179.97664516129024
118.49789734513271
137.47702669404512
98.48728473520248
101.90458447488584
109.77228611111111
87.63260732984288
125.45404126984127
97.1717155297532
105.20605124792009
105.20605124792009
147.73092710280375
118.49789734513271
163.38200723514208
102.97856156351793
196.97456947040496
105.20605124792009
116.23491666666663
107.34946825127336
145.35364781609192
134.24381486199567
120.89643747609944
90.10943741588152
116.03346967071056
116.23491666666663
116.03346967071056
111.9094456637168
116.44353001841623
145.35364781609192
154.59373300733498
97.1717155297532
